,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Aldıkları Hizmet Sayısı,Aldıkları Hizmet Başına Aylık Ortalama Ücreti,Sözleşmeli Mi?,Otomatik Ödeme mi?,Streaming,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Tenure_Group_Kısa Süreli Müşteri,Tenure_Group_Orta Süreli Müşteri,Tenure_Group_Uzun Süreli Müşteri
160,8992-VONJD,0,0,0,1,13,1,0,1,1,0,0,0,0,1,56.0,764.55,0,4,14.0,0,0,0,False,False,False,False,False,True,False,True,False,False
161,0867-MKZVY,0,0,1,0,20,1,1,1,0,0,0,0,0,0,82.4,1592.35,1,3,27.46666666666667,0,0,0,True,False,False,False,False,True,False,True,False,False
162,4482-EWFMI,0,0,0,0,2,1,0,0,0,0,0,0,0,1,69.7,135.2,0,2,34.85,0,0,0,True,False,False,False,False,True,False,False,False,False
163,4648-YPBTM,1,0,0,0,53,1,1,0,1,1,1,0,1,1,73.9,3958.25,0,6,12.316666666666668,1,1,1,False,False,False,True,False,False,False,False,True,False
164,2907-ILJBN,0,0,1,1,11,1,0,0,0,0,0,0,0,0,20.6,233.9,0,1,20.6,1,0,0,False,True,True,False,False,False,True,False,False,False
165,6345-FZOQH,1,0,1,0,69,1,0,0,0,0,0,0,0,0,19.9,1363.45,0,1,19.9,1,0,0,False,True,False,True,False,False,True,False,False,True
166,3376-BMGFE,0,0,0,0,4,1,0,0,0,0,0,0,0,1,70.9,273.0,1,2,35.45,0,1,0,True,False,False,False,False,False,False,False,False,False
167,5997-OPVFA,1,0,1,0,72,1,1,1,1,1,1,1,1,1,89.05,6254.45,0,8,11.13125,1,1,1,False,False,False,True,False,False,False,False,False,True
168,3445-HXXGF,1,1,1,0,58,0,0,0,1,1,0,0,1,1,45.3,2651.2,1,4,11.325,0,0,1,False,False,False,False,False,True,False,False,True,False
169,1159-WFSGR,0,0,1,1,16,1,0,0,0,0,0,0,0,0,20.4,321.4,0,1,20.4,0,0,0,False,True,False,False,False,True,False,True,False,False
170,7654-YWJUF,1,0,1,0,43,1,0,1,0,1,1,0,0,1,84.25,3539.25,0,5,16.85,1,1,0,True,False,True,False,False,False,False,False,True,False
171,1875-QIVME,0,0,1,0,2,1,1,0,0,1,1,1,1,1,104.4,242.8,1,6,17.400000000000002,0,0,1,True,False,False,False,False,True,False,False,False,False
172,6727-IOTLZ,1,0,1,0,14,1,0,0,1,1,1,1,1,0,81.95,1181.75,0,7,11.707142857142857,1,0,1,False,False,False,True,False,False,True,True,False,False
173,0691-JVSYA,0,0,1,0,53,1,0,0,0,1,0,1,1,1,94.85,5000.2,1,5,18.97,1,1,1,True,False,True,False,False,False,False,False,True,False
174,5918-VUKWP,0,0,0,0,32,1,0,0,0,0,0,0,0,0,20.55,654.55,0,1,20.55,1,1,0,False,True,True,False,False,False,False,True,False,False
175,1744-JHKYS,0,0,1,0,34,1,1,0,0,0,0,0,0,0,24.7,780.2,0,1,24.7,0,0,0,False,True,False,False,False,True,False,True,False,False
176,2656-FMOKZ,0,1,0,0,15,1,1,0,0,0,0,0,0,1,74.45,1145.7,1,2,37.225,0,0,0,True,False,False,False,False,False,True,True,False,False
177,2070-FNEXE,0,1,0,0,7,1,0,1,0,0,0,0,0,0,76.45,503.6,1,3,25.483333333333334,0,1,0,True,False,False,False,False,False,False,False,False,False
178,5947-SGKCL,0,0,1,1,15,1,1,0,1,1,0,1,1,1,105.35,1559.25,0,6,17.558333333333334,0,1,1,True,False,False,False,False,False,False,True,False,False
179,3712-PKXZA,1,0,1,0,61,1,0,0,0,0,0,0,0,1,20.55,1252.0,0,1,20.55,1,1,0,False,True,True,False,True,False,False,False,False,True
180,6317-YPKDH,0,0,0,0,1,0,0,0,1,0,0,0,0,0,29.95,29.95,1,2,14.975,0,1,0,False,False,False,False,False,False,False,False,False,False
181,6582-OIVSP,0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.3,45.3,0,2,22.65,0,0,0,False,False,False,False,False,False,True,False,False,False
182,9367-WXLCH,1,0,0,0,8,1,1,0,0,0,0,0,1,0,84.5,662.65,1,3,28.166666666666668,0,1,1,True,False,False,False,False,False,False,False,False,False
183,5524-KHNJP,1,0,1,1,33,1,0,1,0,1,0,1,1,0,74.75,2453.3,0,6,12.458333333333334,1,1,1,False,False,True,False,True,False,False,True,False,False
184,1918-ZBFQJ,0,0,0,0,13,1,0,0,1,1,0,0,0,1,79.25,1111.65,1,4,19.8125,0,0,0,True,False,False,False,False,True,False,True,False,False
185,1024-GUALD,0,0,1,0,1,0,0,0,0,0,0,0,0,1,24.8,24.8,1,1,24.8,0,0,0,False,False,False,False,False,True,False,False,False,False
186,4827-USJHP,1,0,0,0,20,1,0,0,1,0,0,0,0,1,51.8,1023.85,0,3,17.266666666666666,0,0,0,False,False,False,False,False,False,True,True,False,False
187,8167-GJLRN,1,0,0,0,3,0,0,0,0,0,1,0,0,0,30.4,82.15,0,2,15.2,0,0,0,False,False,False,False,False,True,False,False,False,False
188,0956-SYCWG,0,0,0,0,13,1,0,0,0,0,0,0,0,0,19.65,244.8,0,1,19.65,1,0,0,False,True,True,False,False,True,False,True,False,False
189,8017-UVSZU,0,0,1,0,40,1,1,0,1,0,0,0,0,0,56.6,2379.1,0,3,18.866666666666667,0,1,0,False,False,False,False,True,False,False,False,True,False
190,7100-FQPRV,1,0,1,1,43,1,1,1,0,0,1,0,1,1,71.9,3173.35,0,5,14.38,1,1,1,False,False,True,False,True,False,False,False,True,False
191,2472-OVKUP,1,0,1,0,6,1,0,0,1,1,0,0,1,1,91.0,531.0,1,5,18.2,0,0,1,True,False,False,False,False,True,False,False,False,False
192,2984-RGEYA,0,0,1,1,69,1,0,0,0,0,0,0,0,0,19.75,1375.4,0,1,19.75,1,1,0,False,True,False,True,False,False,False,False,False,True
193,9680-NIAUV,0,0,1,1,72,1,1,1,1,1,0,1,1,0,109.7,8129.3,0,7,15.671428571428573,1,1,1,True,False,False,True,True,False,False,False,False,True
194,2146-EGVDT,1,0,1,1,59,1,0,0,0,0,0,0,0,0,19.3,1192.7,0,1,19.3,1,1,0,False,True,False,True,True,False,False,False,True,False
195,2604-IJPDU,0,0,1,0,20,1,0,1,1,0,1,1,0,1,96.55,1901.65,0,6,16.091666666666665,0,0,1,True,False,False,False,False,True,False,True,False,False
196,9178-JHUVJ,1,0,1,1,24,1,1,0,0,0,0,0,0,1,24.1,587.4,0,1,24.1,1,1,0,False,True,False,True,False,False,False,True,False,False
197,6168-YBYNP,1,0,0,0,59,1,1,0,1,1,1,1,1,1,111.35,6519.75,0,7,15.907142857142857,0,0,1,True,False,False,False,False,True,False,False,True,False
198,7255-SSFBC,1,0,1,1,72,1,1,0,1,1,1,1,1,1,112.25,8041.65,0,7,16.035714285714285,1,1,1,True,False,False,True,False,False,False,False,False,True
199,3645-DEYGF,1,0,0,1,1,1,0,0,0,0,0,0,0,0,20.75,20.75,0,1,20.75,0,0,0,False,True,False,False,False,False,True,False,False,False
200,9323-HGFWY,0,0,1,0,27,1,0,1,0,0,1,1,1,1,101.9,2681.15,0,6,16.983333333333334,1,1,1,True,False,True,False,True,False,False,True,False,False
201,8544-GOQSH,0,0,0,0,14,1,0,0,1,0,1,0,0,1,80.05,1112.3,0,4,20.0125,0,1,0,True,False,False,False,True,False,False,True,False,False
202,3363-DTIVD,1,0,1,1,71,1,1,1,0,1,0,1,1,0,105.55,7405.5,0,6,17.591666666666665,1,0,1,True,False,False,True,False,True,False,False,False,True
203,7018-WBJNK,1,0,0,1,13,1,0,0,0,0,0,1,0,1,78.3,1033.95,0,3,26.099999999999998,0,1,1,True,False,False,False,True,False,False,True,False,False
204,9142-KZXOP,1,0,0,0,44,1,0,0,0,0,0,0,0,0,68.85,2958.95,0,2,34.425,0,1,0,True,False,False,False,True,False,False,False,True,False
205,7674-YTAFD,0,0,0,0,33,1,0,0,1,0,1,0,0,1,79.95,2684.85,0,4,19.9875,1,1,0,True,False,True,False,False,False,False,True,False,False
206,6348-SNFUS,1,0,1,1,72,0,0,1,1,1,1,0,1,1,55.45,4179.2,0,6,9.241666666666667,1,1,1,False,False,False,True,True,False,False,False,False,True
207,1285-OKIPP,1,0,0,0,1,1,0,0,0,0,0,0,1,0,79.9,79.9,1,3,26.633333333333336,0,0,1,True,False,False,False,False,True,False,False,False,False
208,7825-ECJRF,0,0,0,0,19,1,0,1,0,1,1,1,1,1,106.6,1934.45,1,7,15.228571428571428,0,0,1,True,False,False,False,False,True,False,True,False,False
209,1347-KTTTA,1,0,1,0,64,1,0,0,1,1,1,1,1,1,102.45,6654.1,0,7,14.635714285714286,1,1,1,True,False,True,False,True,False,False,False,False,True
210,7841-TZDMQ,1,0,0,0,2,1,0,0,0,0,0,0,0,1,46.0,84.5,1,2,23.0,0,1,0,False,False,False,False,True,False,False,False,False,False
211,4195-NZGTA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.25,25.25,0,1,25.25,0,0,0,False,False,False,False,False,True,False,False,False,False
212,7157-SMCFK,1,0,0,1,61,1,0,0,0,0,0,0,0,0,19.75,1124.2,0,1,19.75,1,0,0,False,True,False,True,False,False,True,False,False,True
213,4709-LKHYG,0,0,1,1,29,1,0,0,0,0,0,0,0,0,20.0,540.05,0,1,20.0,1,0,0,False,True,True,False,False,True,False,True,False,False
214,2504-DSHIH,1,1,1,0,23,1,1,0,0,0,0,0,1,0,86.8,1975.85,0,3,28.933333333333334,0,0,1,True,False,False,False,False,True,False,True,False,False
215,0699-NDKJM,0,0,1,0,57,0,0,1,1,1,0,1,1,1,58.75,3437.45,0,6,9.791666666666666,0,1,1,False,False,False,False,False,False,False,False,True,False
216,9286-BHDQG,1,0,1,1,72,0,0,1,1,1,1,0,0,0,45.25,3139.8,0,5,9.05,1,1,0,False,False,False,True,True,False,False,False,False,True
217,0230-WEQUW,1,0,1,0,66,0,0,1,1,1,1,1,0,1,56.6,3789.2,0,6,9.433333333333334,1,1,1,False,False,False,True,False,False,False,False,False,True
218,2040-LDIWQ,1,0,1,1,65,1,1,0,1,1,1,1,1,1,84.2,5324.5,0,7,12.028571428571428,1,1,1,False,False,False,True,False,False,False,False,False,True
219,6496-JDSSB,0,0,0,0,8,1,0,0,0,0,0,1,0,1,80.0,624.6,0,3,26.666666666666668,0,1,1,True,False,False,False,False,False,False,False,False,False
220,9408-SSNVZ,0,0,0,0,4,1,0,0,0,0,0,0,0,1,70.15,268.35,1,2,35.075,0,0,0,True,False,False,False,False,True,False,False,False,False
221,4443-EMBNA,0,0,1,0,71,1,1,0,0,0,0,0,0,0,24.75,1836.9,0,1,24.75,1,1,0,False,True,False,True,False,False,False,False,False,True
222,6469-MRVET,1,0,1,1,1,1,0,0,0,0,0,0,0,1,20.2,20.2,0,1,20.2,1,0,0,False,True,True,False,False,True,False,False,False,False
223,0742-MOABM,1,0,1,0,4,1,0,0,0,0,1,0,0,0,50.05,179.35,1,3,16.683333333333334,0,0,0,False,False,False,False,False,False,True,False,False,False
224,5961-VUSRV,0,0,0,0,12,1,0,0,0,0,0,0,0,1,19.35,219.35,0,1,19.35,1,1,0,False,True,True,False,False,False,False,False,False,False
225,6778-JFCMK,1,0,0,0,24,0,0,1,0,0,0,1,1,1,50.6,1288.75,0,4,12.65,1,0,1,False,False,True,False,False,False,True,True,False,False
226,6341-JVQGF,0,0,1,1,31,1,0,1,0,1,1,1,1,1,81.15,2545.75,0,7,11.592857142857143,1,0,1,False,False,True,False,False,False,True,True,False,False
227,2232-DMLXU,0,0,1,0,1,1,0,0,0,0,0,1,0,0,55.2,55.2,1,3,18.400000000000002,0,0,1,False,False,False,False,False,False,True,False,False,False
228,4811-JBUVU,1,0,0,0,30,1,1,0,0,0,1,0,1,1,89.9,2723.15,0,4,22.475,0,1,1,True,False,False,False,True,False,False,True,False,False
229,0945-TSONX,0,0,1,1,47,1,1,1,1,0,1,1,1,1,85.3,4107.25,0,7,12.185714285714285,1,1,1,False,False,False,True,True,False,False,False,True,False
230,2651-ZCBXV,1,0,0,0,54,1,1,1,1,0,1,1,1,1,108.0,5760.65,0,7,15.428571428571429,1,1,1,True,False,False,True,True,False,False,False,True,False
231,3316-UWXUY,1,0,0,0,50,1,0,1,1,0,1,0,1,1,93.5,4747.5,0,6,15.583333333333334,0,1,1,True,False,False,False,True,False,False,False,True,False
232,8937-RDTHP,1,0,0,0,1,1,0,1,0,0,0,0,1,1,84.6,84.6,1,4,21.15,0,0,1,True,False,False,False,False,False,True,False,False,False
233,7083-MIOPC,0,0,0,0,72,1,0,0,0,0,0,0,0,0,20.25,1566.9,0,1,20.25,1,1,0,False,True,False,True,True,False,False,False,False,True
234,1984-GPTEH,0,0,0,0,29,1,1,0,0,0,0,0,0,0,25.15,702.0,0,1,25.15,0,0,0,False,True,False,False,False,True,False,True,False,False
235,1251-KRREG,1,0,0,0,2,1,1,0,1,0,0,0,0,1,54.4,114.1,1,3,18.133333333333333,0,0,0,False,False,False,False,False,False,True,False,False,False
236,0621-JFHOL,0,0,0,0,10,0,0,0,0,0,1,0,0,1,29.6,299.05,0,2,14.8,1,0,0,False,False,False,True,False,False,True,False,False,False
237,9903-LYSAB,1,0,1,0,18,1,1,0,0,0,0,0,0,1,73.15,1305.95,0,2,36.575,0,0,0,True,False,False,False,False,True,False,True,False,False
238,0094-OIFMO,0,1,0,0,11,1,0,0,1,0,0,1,1,1,95.0,1120.3,1,5,19.0,0,0,1,True,False,False,False,False,True,False,False,False,False
239,9227-UAQFT,1,0,0,0,16,1,0,0,0,0,0,0,0,0,19.75,284.35,0,1,19.75,1,0,0,False,True,False,True,False,False,True,True,False,False
240,7301-ABVAD,0,0,0,0,72,1,1,0,1,1,1,1,1,0,86.6,6350.5,0,7,12.37142857142857,1,1,1,False,False,False,True,False,False,False,False,False,True
241,6614-FHDBO,1,0,0,0,72,1,1,0,1,1,1,1,1,0,109.2,7878.3,0,7,15.6,1,1,1,True,False,False,True,False,False,False,False,False,True
242,7576-ASEJU,0,0,1,1,41,1,0,1,0,0,1,1,1,1,74.7,3187.65,0,6,12.450000000000001,1,1,1,False,False,True,False,True,False,False,False,True,False
243,9058-HRZSV,0,1,1,0,65,1,0,1,1,1,0,0,1,0,94.4,6126.15,0,6,15.733333333333334,0,0,1,True,False,False,False,False,True,False,False,False,True
244,4522-AKYLR,0,1,0,0,13,1,0,0,1,1,0,0,0,1,54.8,731.3,0,4,13.7,0,0,0,False,False,False,False,False,True,False,True,False,False
245,0221-WMXNQ,1,1,0,0,4,1,0,1,0,0,0,0,0,0,75.35,273.4,0,3,25.116666666666664,0,0,0,True,False,False,False,False,True,False,False,False,False
246,0303-UNCIP,1,0,0,0,41,1,1,0,0,1,0,0,1,0,65.0,2531.8,0,4,16.25,1,0,1,False,False,True,False,False,False,True,False,True,False
247,9947-OTFQU,1,1,0,0,15,1,0,0,1,0,0,0,0,1,74.4,1074.3,1,3,24.8,0,0,0,True,False,False,False,False,True,False,True,False,False
248,0322-YINQP,1,0,0,0,1,1,0,1,0,0,0,0,0,1,48.55,48.55,1,3,16.183333333333334,0,0,0,False,False,False,False,False,False,True,False,False,False
249,0959-WHOKV,1,0,0,0,42,1,1,1,1,1,0,0,1,1,99.0,4298.45,0,6,16.5,1,0,1,True,False,True,False,False,True,False,False,True,False
250,4075-JFPGR,0,0,1,0,51,1,0,1,1,1,0,1,0,1,93.5,4619.55,0,6,15.583333333333334,1,0,1,True,False,True,False,False,True,False,False,True,False
251,4629-NRXKX,0,0,1,1,2,1,0,0,0,0,0,0,0,0,70.4,147.15,1,2,35.2,0,0,0,True,False,False,False,False,True,False,False,False,False
252,9514-JDSKI,1,1,1,0,1,0,0,0,1,0,0,1,0,0,40.2,40.2,1,3,13.4,0,0,1,False,False,False,False,False,True,False,False,False,False
253,3282-ZISZV,1,0,0,1,32,1,1,0,1,1,1,1,1,0,83.7,2633.3,0,7,11.957142857142857,1,1,1,False,False,True,False,True,False,False,True,False,False
254,3675-YDUPJ,1,0,0,0,10,1,0,0,0,0,0,0,0,1,19.85,193.05,0,1,19.85,0,0,0,False,True,False,False,False,False,True,False,False,False
255,4111-BNXIF,0,0,1,1,67,0,0,0,1,1,1,1,1,1,59.55,4103.9,0,6,9.924999999999999,1,0,1,False,False,False,True,False,True,False,False,False,True
256,7017-VFHAY,0,0,1,1,61,1,1,1,1,1,1,1,1,0,115.1,7008.15,0,8,14.3875,1,1,1,True,False,False,True,True,False,False,False,False,True
257,6655-LHBYW,1,0,0,0,50,1,1,1,1,1,1,1,1,0,114.35,5791.1,0,8,14.29375,1,1,1,True,False,True,False,True,False,False,False,True,False
258,4959-JOSRX,0,0,1,0,2,1,0,0,0,0,0,0,0,1,44.6,80.55,1,2,22.3,0,1,0,False,False,False,False,True,False,False,False,False,False
259,5046-NUHWD,0,1,1,0,29,0,0,1,0,1,0,0,1,1,45.0,1228.65,0,4,11.25,0,0,1,False,False,False,False,False,True,False,True,False,False
260,7273-TEFQD,1,1,0,0,3,0,0,0,0,1,0,0,1,1,41.15,132.2,1,3,13.716666666666667,0,0,1,False,False,False,False,False,True,False,False,False,False
261,3606-TWKGI,1,1,0,0,13,1,1,0,1,1,0,1,1,1,106.9,1364.3,1,6,17.816666666666666,0,0,1,True,False,False,False,False,True,False,True,False,False
262,7529-ZDFXI,1,1,1,0,57,1,1,0,1,0,0,0,1,1,89.85,4925.35,0,4,22.4625,0,0,1,True,False,False,False,False,True,False,False,True,False
263,7605-BDWDC,0,0,0,0,31,0,0,1,1,0,1,0,1,1,49.85,1520.1,0,5,9.97,1,1,1,False,False,False,True,False,False,False,True,False,False
264,1950-KSVVJ,0,0,1,0,45,1,1,1,1,1,1,1,1,0,113.3,5032.25,0,8,14.1625,1,0,1,True,False,True,False,False,False,True,False,True,False
265,0123-CRBRT,0,0,1,1,61,1,1,1,1,1,1,1,1,0,88.1,5526.75,0,8,11.0125,1,0,1,False,False,False,True,False,False,True,False,False,True
266,6292-TOSSS,1,0,0,0,50,1,1,0,0,0,0,0,0,0,24.9,1195.25,0,1,24.9,1,1,0,False,True,False,True,False,False,False,False,True,False
267,3197-ARFOY,0,1,0,0,19,1,0,1,1,0,1,1,1,1,105.0,2007.25,0,7,15.0,0,0,1,True,False,False,False,False,False,True,True,False,False
268,6323-AYBRX,1,0,0,0,59,1,0,0,0,0,0,0,0,0,19.35,1099.6,1,1,19.35,1,0,0,False,True,False,True,False,False,True,False,True,False
269,7014-ZZXAW,0,0,1,0,71,1,1,0,0,0,0,0,0,1,24.25,1732.95,0,1,24.25,1,1,0,False,True,False,True,True,False,False,False,False,True
270,4385-GZQXV,0,1,0,0,16,1,0,0,0,0,1,1,1,1,94.45,1511.2,1,5,18.89,0,0,1,True,False,False,False,False,True,False,True,False,False
271,7633-MVPUY,1,0,1,0,57,1,0,1,1,0,1,0,0,1,59.75,3450.15,0,5,11.95,1,0,0,False,False,False,True,False,True,False,False,True,False
272,6366-ZGQGL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,24.8,24.8,1,1,24.8,0,1,0,False,False,False,False,False,False,False,False,False,False
273,4716-HHKQH,1,1,1,0,20,1,1,0,1,0,1,1,1,0,107.05,2172.05,0,6,17.841666666666665,0,0,1,True,False,False,False,False,True,False,True,False,False
274,5940-AHUHD,1,0,0,0,1,1,0,0,0,0,0,0,0,0,70.6,70.6,1,2,35.3,0,0,0,True,False,False,False,False,False,True,False,False,False
275,6432-TWQLB,1,0,1,0,5,1,1,0,1,0,1,0,0,1,85.4,401.1,1,4,21.35,0,0,0,True,False,False,False,False,True,False,False,False,False
276,4484-GLZOU,0,0,1,0,52,1,1,0,1,1,0,1,1,1,105.05,5624.85,1,6,17.508333333333333,0,0,1,True,False,False,False,False,True,False,False,True,False
277,3179-GBRWV,1,1,1,0,21,1,0,1,1,0,0,0,1,1,64.95,1339.8,0,5,12.99,0,1,1,False,False,False,False,False,False,False,True,False,False
278,8645-KWHJO,1,0,0,0,14,0,0,0,0,1,1,1,1,1,55.0,771.95,0,5,11.0,0,0,1,False,False,False,False,False,True,False,True,False,False
279,4130-MZLCC,0,0,0,0,5,1,0,0,1,0,0,0,0,0,50.55,244.75,0,3,16.849999999999998,0,1,0,False,False,False,False,False,False,False,False,False,False
280,0314-TKOSI,0,0,0,0,6,1,0,1,1,0,0,0,0,0,55.15,322.9,0,4,13.7875,0,0,0,False,False,False,False,False,False,True,False,False,False
281,8229-MYEJZ,0,0,0,0,10,1,0,0,1,0,0,0,0,0,51.2,498.25,0,3,17.066666666666666,0,0,0,False,False,False,False,False,True,False,False,False,False
282,2080-SRCDE,0,0,0,1,1,1,1,0,0,0,0,0,0,0,25.4,25.4,0,1,25.4,0,0,0,False,True,False,False,False,False,True,False,False,False
283,9577-WJVCQ,0,0,0,0,68,1,1,1,0,0,0,0,0,0,54.45,3687.75,0,3,18.150000000000002,0,0,0,False,False,False,False,False,False,True,False,False,True
284,9512-UIBFX,1,0,1,1,18,1,0,0,0,1,0,1,1,0,95.15,1779.95,1,5,19.03,0,0,1,True,False,False,False,False,False,True,True,False,False
285,6202-DYYFX,0,0,0,0,22,1,1,0,0,0,0,0,0,1,76.0,1783.6,0,2,38.0,1,1,0,True,False,True,False,True,False,False,True,False,False
286,3808-HFKDE,0,0,0,0,20,1,0,0,0,0,0,0,0,1,44.35,927.15,0,2,22.175,0,0,0,False,False,False,False,False,True,False,True,False,False
287,5583-SXDAG,1,0,1,0,1,1,0,0,0,0,0,0,0,0,70.0,70.0,1,2,35.0,0,0,0,True,False,False,False,False,True,False,False,False,False
288,3488-PGMQJ,1,1,0,0,8,1,0,0,1,0,0,0,0,1,74.5,606.55,1,3,24.833333333333332,0,0,0,True,False,False,False,False,True,False,False,False,False
289,3580-REOAC,1,0,0,0,10,1,0,0,0,0,0,0,0,1,44.85,435.4,1,2,22.425,0,1,0,False,False,False,False,True,False,False,False,False,False
290,7534-BFESC,1,1,0,0,24,1,1,0,0,0,0,0,0,1,76.1,1712.7,1,2,38.05,0,0,0,True,False,False,False,False,True,False,True,False,False
291,3727-OWVYD,1,0,0,0,35,1,0,1,1,1,0,0,0,0,61.2,2021.2,0,5,12.24,1,0,0,False,False,True,False,False,False,True,True,False,False
292,2294-SALNE,1,0,1,1,23,1,0,0,1,1,1,0,0,0,86.8,1940.8,0,5,17.36,1,0,0,True,False,True,False,False,False,True,True,False,False
293,4847-TAJYI,0,1,0,0,6,1,0,0,0,0,0,1,1,1,89.35,567.8,0,4,22.3375,0,0,1,True,False,False,False,False,True,False,False,False,False
294,1563-IWQEX,0,0,0,0,12,1,0,0,0,0,0,0,0,0,19.7,220.35,0,1,19.7,0,0,0,False,True,False,False,False,False,True,False,False,False
295,8203-XJZRC,1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.25,20.25,0,1,20.25,0,0,0,False,True,False,False,False,False,True,False,False,False
296,6556-DBKZF,0,0,1,1,71,1,0,0,0,1,0,0,0,0,76.05,5436.45,0,3,25.349999999999998,1,0,0,True,False,False,True,False,True,False,False,False,True
297,6851-WEFYX,1,1,1,0,35,1,1,0,0,1,0,1,1,1,100.8,3437.5,0,5,20.16,0,0,1,True,False,False,False,False,True,False,True,False,False
298,2985-JUUBZ,1,0,1,1,40,1,1,0,0,1,0,1,1,1,74.55,3015.75,0,5,14.91,0,0,1,False,False,False,False,False,True,False,False,True,False
299,6390-DSAZX,0,0,0,1,1,1,0,1,0,0,0,0,0,1,73.6,73.6,1,3,24.53333333333333,0,0,0,True,False,False,False,False,False,True,False,False,False
300,0895-LMRSF,1,0,0,0,23,1,0,0,0,0,0,1,1,1,64.9,1509.8,0,4,16.225,1,1,1,False,False,True,False,False,False,False,True,False,False
301,8098-LLAZX,0,1,0,0,4,1,1,0,0,0,0,1,1,1,95.45,396.1,1,4,23.8625,0,0,1,True,False,False,False,False,True,False,False,False,False
302,8266-VBFQL,1,0,0,0,4,1,0,0,0,1,1,0,1,1,90.4,356.65,0,5,18.080000000000002,0,0,1,True,False,False,False,False,True,False,False,False,False
303,8181-YHCMF,0,0,1,1,68,0,0,0,1,1,1,1,1,0,60.3,4109.0,0,6,10.049999999999999,1,1,1,False,False,False,True,True,False,False,False,False,True
304,2240-HSJQD,1,0,0,1,38,1,1,0,1,0,0,0,0,1,81.85,3141.7,0,3,27.28333333333333,0,0,0,True,False,False,False,False,False,True,False,True,False
305,1248-DYXUB,1,0,1,1,52,1,1,0,0,0,0,0,0,0,24.8,1229.1,0,1,24.8,1,0,0,False,True,False,True,False,False,True,False,True,False
306,0265-EDXBD,1,1,1,0,32,1,1,0,0,0,0,0,0,1,74.9,2303.35,1,2,37.45,0,0,0,True,False,False,False,False,True,False,True,False,False
307,4115-BNPJY,1,0,1,1,29,1,0,0,0,1,1,1,1,0,75.55,2054.4,0,6,12.591666666666667,1,0,1,False,False,False,True,False,False,True,True,False,False
308,3167-SNQPL,1,1,1,1,38,1,1,0,1,0,0,1,1,0,101.15,3741.85,0,5,20.23,0,0,1,True,False,False,False,False,True,False,False,True,False
309,4091-TVOCN,1,0,0,1,48,1,1,1,0,1,0,1,1,1,78.75,3682.45,0,6,13.125,1,1,1,False,False,True,False,True,False,False,False,True,False
310,1098-TDVUQ,0,0,0,0,1,1,0,0,0,0,0,0,0,1,19.25,19.25,0,1,19.25,0,1,0,False,True,False,False,False,False,False,False,False,False
311,7277-OZCGZ,0,0,0,0,22,1,0,1,0,0,1,0,1,1,89.05,1886.25,0,5,17.81,0,0,1,True,False,False,False,False,True,False,True,False,False
312,1557-EMYVT,0,0,0,0,43,1,1,1,1,1,1,1,1,0,115.05,4895.1,0,8,14.38125,1,1,1,True,False,False,True,True,False,False,False,True,False
313,2799-ARNLO,0,1,1,0,5,1,0,0,0,0,0,0,0,1,69.35,341.6,0,2,34.675,0,0,0,True,False,False,False,False,True,False,False,False,False
314,7563-BIUPC,1,0,0,0,5,1,0,0,0,0,0,1,0,1,80.6,415.55,1,3,26.866666666666664,0,0,1,True,False,False,False,False,True,False,False,False,False
315,5027-YOCXN,1,0,1,1,51,1,1,1,1,0,1,1,1,0,110.05,5686.4,0,7,15.721428571428572,1,1,1,True,False,True,False,True,False,False,False,True,False
316,3973-SKMLN,1,0,0,0,71,1,0,0,0,0,0,0,0,1,19.9,1355.1,0,1,19.9,1,1,0,False,True,False,True,True,False,False,False,False,True
317,2321-OMBXY,0,0,1,1,38,1,0,1,1,0,1,1,1,0,80.3,3058.65,1,7,11.471428571428572,1,1,1,False,False,True,False,True,False,False,False,True,False
318,2840-XANRC,1,1,1,0,24,1,0,0,0,1,0,1,1,1,93.15,2231.05,1,5,18.630000000000003,0,0,1,True,False,False,False,False,True,False,True,False,False
319,6745-JEFZB,1,0,1,0,35,1,1,0,0,0,1,1,0,1,91.5,3236.35,0,4,22.875,0,1,1,True,False,False,False,True,False,False,True,False,False
320,5020-ZSTTY,0,1,0,0,54,1,1,1,1,0,1,1,1,0,82.45,4350.1,1,7,11.778571428571428,1,1,1,False,False,True,False,False,False,False,False,True,False
321,9880-TDQAC,0,0,1,1,72,0,0,0,1,1,1,1,1,1,60.0,4264.0,0,6,10.0,1,0,1,False,False,False,True,False,True,False,False,False,True
322,8705-WZCYL,1,0,0,0,1,1,0,0,0,0,0,0,0,1,44.8,44.8,0,2,22.4,0,0,0,False,False,False,False,False,True,False,False,False,False
323,7102-JJVTX,0,0,1,1,9,1,0,1,0,0,0,0,0,0,48.6,422.3,0,3,16.2,1,0,0,False,False,True,False,False,False,True,False,False,False
